SMSA	PLINE	PERSON	HERE	PQOTHNR	PQSALNR	PQSELFNR	PQALIM	PQDIV	PQINT	PQOTHER	PQRENT	PQRETIR	PQSAL	PQSELF	PQSS	PQSSI	PQWELF	PQWKCMP	RNTDUE	LODRNT	FOOD	LODSTA	WLINEQ	MOVM	MOVE	TEN	MVG	PHEAR	PSEE	PMEMRY	PWALK	PCARE	PERRND	CITSHP	JITSHP	NATVTY	REL	AGE	SEX	MAR	PAR	GRAD	SPOS	SPAN	JREL	JAGE	JSEX	JMAR	JPAR	JSPAN	JGRAD	JSPOS	FAMNUM	FAMTYP	FAMREL	INUSYR	JATVTY	JNUSYR	JTEN	JMOVE	JMOVM	JMVG	JHERE	JPQSAL	JPQSELF	JPQINT	JPQSS	JPQSSI	JPQWELF	JPQRETIR	JPQALIM	JPQOTHER	JPQSALNR	JPQSLFNR	JPQOTHNR	JPQDIV	JPQRENT	JPQWKCMP	RACE	PVOTHER	JSAL	SAL	JRACE	JPVOTHER	CONTROL
5560	4	4	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	2	2003	 	B	2	2	2	2	2	B	1	 	057	22	9	1	B	1	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	 	 	 	 	 	000000004073
5560	5	5	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	2	2003	 	B	2	2	2	2	2	B	1	 	057	22	7	2	B	1	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	 	 	 	 	 	000000004073
5560	6	6	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	5	2004	 	B	2	2	2	2	2	B	1	 	057	22	5	2	B	1	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	 	 	 	 	 	000000004073
5560	7	7	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	1	2006	 	1	2	2	B	B	B	B	1	 	057	22	3	1	B	1	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	 	 	 	 	 	000000004073
5560	1	1	B	B	B	B	2	2	2	2	2	2	2	2	1	2	2	2	 	 	B	B	2	10	1964	X	B	2	2	2	2	2	2	1	 	057	1	75	1	1	 	34	2	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	22050	 	0	 	 	000000004083
5560	2	2	B	B	B	B	2	2	2	2	2	2	2	2	2	2	2	2	 	 	B	B	2	10	1964	 	B	2	2	2	2	2	2	1	 	057	20	65	2	1	 	39	1	2	 	 	 	 	 	 	 	 	1	1	2	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	0	 	 	000000004083
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	3	1999	X	B	2	2	2	2	2	2	1	 	057	1	48	1	1	 	39	2	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	64000	 	 	000000004087
5560	2	2	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	8	1960	X	B	2	2	2	2	2	2	1	 	057	20	49	2	1	 	41	1	2	 	 	 	 	 	 	 	 	1	1	2	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	15000	 	 	000000004087
5560	4	4	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	3	1999	 	B	2	2	2	2	2	2	1	 	057	22	19	2	6	1	39	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	7000	 	 	000000004087
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	6	1985	X	B	2	2	2	2	2	2	1	 	057	1	50	2	4	 	39	 	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	40000	 	 	000000004097
5560	5	5	B	B	B	B	2	2	2	2	2	2	2	2	2	2	2	2	 	 	B	B	2	4	1986	 	B	2	2	2	2	2	2	1	 	057	22	23	1	6	1	44	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	0	 	 	000000004097
5560	6	6	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	5	1988	 	B	2	2	2	2	2	2	1	 	057	22	21	2	6	1	40	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	12000	 	 	000000004097
5560	7	7	1	2	1	2	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	1	6	2000	X	B	1	2	2	2	2	2	1	 	057	32	54	1	4	 	44	 	2	 	 	 	 	 	 	 	 	0	5	0	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	39000	 	 	000000004097
5560	2	2	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	12	2002	 	B	2	2	2	2	2	B	1	 	057	22	9	2	B	4	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	 	 	 	 	 	000000004111
5560	3	3	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	1	2003	 	B	2	2	2	2	2	B	1	 	057	22	6	2	B	4	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	 	 	 	 	 	000000004111
5560	4	4	B	B	B	B	2	2	2	2	2	2	2	1	2	2	2	2	 	 	B	B	1	12	2002	X	B	2	2	2	2	2	2	1	 	057	1	28	1	4	 	40	 	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	93000	 	0	 	 	000000004111
5560	5	5	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	11	2005	 	1	2	2	B	B	B	B	1	 	057	22	3	1	B	4	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	 	 	 	 	 	000000004111
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	12	2002	X	B	2	2	2	2	2	2	1	 	057	2	60	1	5	 	45	 	2	 	 	 	 	 	 	 	 	0	2	0	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	24000	 	 	000000004116
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	1	2	2	2	2	 	 	B	B	1	2	1999	X	B	2	2	2	2	2	2	1	 	057	1	59	1	1	 	44	2	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	5000	 	75000	 	2	000000004120
5560	2	2	B	B	B	B	2	2	2	2	2	2	2	2	2	2	2	2	 	 	B	B	2	2	1999	X	B	2	2	2	2	2	2	1	 	057	20	58	2	1	 	40	1	2	 	 	 	 	 	 	 	 	1	1	2	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	0	 	 	000000004120
5560	3	3	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	11	2003	 	B	2	2	2	2	2	2	1	 	057	22	40	2	6	1	40	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	65000	 	 	000000004120
5560	1	1	B	B	B	B	2	2	2	2	2	1	1	2	1	2	2	2	 	 	B	B	1	5	1974	X	B	2	1	2	2	2	2	1	 	057	1	74	1	1	 	39	2	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	22000	 	5000	 	 	000000004130
5560	2	2	B	B	B	B	2	2	2	2	2	1	2	2	1	2	2	2	 	 	B	B	2	5	1974	X	B	2	1	2	1	1	2	1	 	057	20	67	2	1	 	39	1	2	 	 	 	 	 	 	 	 	1	1	2	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	16250	 	0	 	 	000000004130
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	7	2003	X	B	2	1	2	2	2	2	1	 	057	1	45	2	4	 	39	 	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	35000	 	 	000000004136
5560	4	4	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	7	2003	 	B	2	1	2	2	2	2	1	 	057	22	21	2	6	1	36	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	6000	 	 	000000004136
5560	5	5	B	B	B	B	2	2	2	2	2	2	2	2	2	2	2	2	 	 	B	B	2	7	2003	 	B	2	2	2	2	2	2	1	 	057	22	19	1	6	1	34	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	0	 	 	000000004136
5560	6	6	B	B	B	B	2	2	2	2	2	2	2	2	2	2	2	2	 	 	B	B	2	7	2003	 	B	2	1	2	2	2	2	1	 	057	22	17	2	6	1	36	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	0	 	 	000000004136
5560	1	1	B	B	B	B	2	2	2	2	2	2	2	2	2	2	2	2	 	 	B	B	2	9	1981	X	B	2	2	2	1	2	2	1	 	057	2	60	2	4	 	40	 	2	 	 	 	 	 	 	 	 	0	2	0	 	 	 	 	 	 	1	 	2	 	2	2	2	 	2	 	 	 	 	 	2	 	 	02	0	 	0	 	 	000000004141
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	10	1993	X	B	2	2	2	2	2	2	1	 	057	1	53	1	1	 	43	2	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	2	80000	 	 	000000004147
5560	2	2	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	2	10	1993	X	B	2	2	2	2	2	2	1	 	057	20	52	2	1	 	43	1	2	 	 	 	 	 	 	 	 	1	1	2	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	2	25000	 	 	000000004147
5560	1	1	B	B	B	B	2	2	1	2	1	1	2	2	2	2	2	2	 	 	B	B	2	3	2006	X	1	2	2	2	2	2	2	1	 	057	1	60	1	1	 	39	2	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	35602	 	0	 	 	000000004153
5560	2	2	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	3	2006	X	1	2	2	2	2	2	2	1	 	057	20	53	2	1	 	44	1	2	 	 	 	 	 	 	 	 	1	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	0	 	76000	 	 	000000004153
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	1	2	2	2	2	 	 	B	B	1	10	2002	X	B	2	2	2	2	2	2	1	 	057	2	41	1	6	 	39	 	2	 	 	 	 	 	 	 	 	0	2	0	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	41000	 	63000	 	 	000000004184
5560	1	1	B	B	B	B	2	2	2	2	2	1	2	2	1	2	2	2	 	 	B	B	2	9	1964	X	B	2	2	2	2	2	2	1	 	057	1	70	1	1	 	39	2	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	07	24768	 	0	 	 	000000004190
5560	2	2	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	5	1991	 	B	2	2	2	2	2	2	1	 	057	20	49	2	1	 	39	1	2	 	 	 	 	 	 	 	 	1	1	2	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	23520	 	 	000000004190
5560	1	1	B	B	B	B	2	2	2	2	2	1	2	2	1	2	2	2	 	 	B	B	2	2	2006	X	1	2	2	2	2	2	2	1	 	057	2	85	2	3	 	40	 	2	 	 	 	 	 	 	 	 	0	2	0	 	 	 	 	 	2	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	01	12828	 	0	 	 	000000017081
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	2	6	2004	X	B	2	2	2	2	2	2	1	 	057	1	37	1	1	 	44	2	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	0	 	27000	 	 	000000004196
5560	2	2	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	6	2004	X	B	2	2	2	2	2	2	1	 	057	20	37	2	1	 	45	1	2	 	 	 	 	 	 	 	 	1	1	2	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	0	 	50000	 	 	000000004196
5560	3	3	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	9	2004	 	B	2	2	2	2	2	B	1	 	057	22	5	1	B	1	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	 	 	 	 	 	000000004196
5560	4	4	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	12	2005	 	B	2	2	B	B	B	B	1	 	057	22	3	2	B	1	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	 	 	 	 	 	000000004196
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	11	2008	X	1	2	2	2	2	2	2	1	 	057	1	28	1	6	 	40	 	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	02	0	2	70000	 	 	000000004201
5560	2	2	1	2	1	2	B	B	B	B	B	B	B	B	B	B	B	B	 	 	 	 	1	11	2008	 	1	2	2	2	2	2	2	3	 	110	32	28	2	6	 	40	 	1	1	 	 	 	 	 	 	 	0	5	0	1981	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	0	 	12000	 	 	000000004201
5560	3	3	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	11	2008	 	1	2	2	B	B	B	B	1	 	057	22	3	1	B	1	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	 	 	 	 	 	000000004201
5560	1	1	1	1	2	2	B	B	B	B	B	B	B	B	B	B	B	B	 	 	 	 	2	1	2007	 	1	2	2	2	2	2	2	1	 	057	32	28	2	6	 	35	 	2	1	 	 	 	 	 	 	 	0	5	0	 	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	449	 	0	 	 	000000017083
5560	2	2	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	1	2007	X	1	2	2	2	2	2	2	1	 	057	1	27	1	6	 	38	 	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	0	 	12000	 	 	000000017083
5560	3	3	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	6	2008	 	2	2	2	2	2	2	2	1	 	057	25	22	1	6	 	38	 	2	 	 	 	 	 	 	 	 	1	1	4	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	0	 	14000	 	 	000000017083
5560	4	4	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	12	2007	 	2	2	2	B	B	B	B	1	 	057	22	4	2	B	2	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	 	 	 	 	 	000000017083
5560	5	5	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	12	2007	 	2	2	2	B	B	B	B	1	 	057	22	2	2	B	2	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	 	 	 	 	 	000000017083
5560	6	6	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	12	2007	 	2	2	1	2	2	2	B	1	 	057	22	9	1	B	2	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	 	 	 	 	 	000000017083
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	6	2008	X	1	2	2	2	2	2	2	1	 	057	2	40	2	2	 	43	 	2	 	 	 	 	 	 	 	 	0	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	0	2	40000	 	 	000000004206
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	10	2005	 	1	2	2	2	2	2	2	1	 	057	20	52	2	1	 	40	2	2	 	 	 	 	 	 	 	 	1	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	0	 	18000	 	 	000000004217
5560	2	2	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	2	10	2005	X	1	2	2	2	2	2	2	1	 	057	1	51	1	1	 	44	1	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	0	 	15000	 	 	000000004217
5560	1	1	B	B	B	B	2	2	2	2	2	2	2	2	2	1	2	2	 	 	B	B	2	5	2005	X	B	2	2	2	1	1	2	1	 	057	1	49	2	4	 	39	 	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	8088	 	0	 	 	000000017086
5560	2	2	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	5	2005	 	B	2	2	2	2	2	2	1	 	057	22	18	1	6	1	39	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	3936	 	 	000000017086
5560	1	1	B	B	B	B	2	2	2	2	2	2	2	2	2	2	1	2	 	 	B	B	2	2	2009	X	1	2	2	2	2	2	2	1	 	057	1	25	2	6	 	38	 	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	188	 	0	 	2	000000004227
5560	2	2	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	2	2009	 	1	2	2	2	2	2	B	1	 	057	22	6	1	B	1	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	 	 	 	 	 	000000004227
5560	3	3	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	2	2009	 	1	2	2	B	B	B	B	1	 	057	22	1	1	B	1	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	 	 	 	 	 	000000004227
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	5	2005	X	B	2	2	2	2	2	2	1	 	057	1	32	1	1	 	40	2	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	40000	 	 	000000017088
5560	2	2	B	B	B	B	2	2	2	2	2	2	2	2	2	2	2	2	 	 	B	B	2	5	2005	 	B	2	2	2	2	2	2	1	 	057	20	30	2	1	 	40	1	2	 	 	 	 	 	 	 	 	1	1	2	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	0	 	 	000000017088
5560	3	3	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	5	2005	 	B	2	2	2	2	2	B	1	 	057	22	10	1	B	1	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	 	 	 	 	 	000000017088
5560	4	4	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	8	2007	 	B	2	2	B	B	B	B	1	 	057	22	2	2	B	1	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	 	 	 	 	 	000000017088
5560	1	1	B	B	B	B	2	2	2	2	2	2	2	2	2	2	2	2	 	 	B	B	2	8	2008	X	1	2	2	2	2	2	2	1	 	057	1	29	2	6	 	38	 	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	0	 	0	 	 	000000004237
5560	2	2	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	8	2008	 	1	2	2	2	2	2	B	1	 	057	22	12	2	B	1	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	 	 	 	 	 	000000004237
5560	3	3	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	8	2008	 	1	2	2	2	2	2	B	1	 	057	22	9	2	B	1	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	 	 	 	 	 	000000004237
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	 	12	2004	X	B	2	2	2	2	2	2	1	 	057	1	39	1	1	 	40	2	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	1	 	2	2	2	2	2	2	2	2	2	 	 	 	2	2	2	02	0	2	40000	 	 	000000016909
5560	2	2	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	 	12	2004	X	B	2	2	2	2	2	2	1	 	057	20	36	2	1	 	44	1	2	 	 	 	 	 	 	 	 	1	1	2	 	 	 	 	 	 	1	 	2	2	2	2	2	2	2	2	2	 	 	 	2	2	2	02	0	2	50000	 	 	000000016909
5560	3	3	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	2	2005	 	B	2	2	B	B	B	B	1	 	057	22	4	1	B	1	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	 	 	 	 	 	000000016909
5560	1	1	B	B	B	B	2	2	2	1	2	2	1	2	2	2	2	2	 	 	B	B	2	5	2008	X	1	2	2	2	2	2	2	1	 	057	1	44	1	1	 	39	2	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	8000	 	24000	 	 	000000000007
5560	2	2	B	B	B	B	2	2	2	2	2	2	2	2	2	2	2	2	 	 	B	B	2	5	2008	X	1	2	2	2	2	2	2	1	 	057	20	38	2	1	 	37	1	2	 	 	 	 	 	 	 	 	1	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	0	 	0	 	 	000000000007
5560	3	3	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	5	2008	 	1	2	2	2	2	2	2	1	 	057	22	19	1	6	1	35	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	0	 	8000	 	 	000000000007
5560	4	4	B	B	B	B	2	2	2	2	2	2	2	2	2	2	2	2	 	 	B	B	2	5	2008	 	1	2	2	2	2	2	2	1	 	057	22	17	2	6	1	36	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	0	 	0	 	 	000000000007
5560	5	5	B	B	B	B	2	2	2	2	2	2	2	2	2	2	2	2	 	 	B	B	2	5	2008	 	1	2	2	2	2	2	2	1	 	057	22	16	1	6	1	34	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	0	 	0	 	 	000000000007
5560	6	6	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	5	2008	 	1	2	2	2	2	2	B	1	 	057	22	14	1	6	1	34	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	 	 	 	 	 	000000000007
5560	7	7	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	5	2008	 	1	2	2	1	2	2	B	1	 	057	22	13	2	B	1	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	 	 	 	 	 	000000000007
5560	8	8	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	5	2008	 	1	2	2	2	2	2	B	1	 	057	22	11	2	B	1	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	 	 	 	 	 	000000000007
